RR,time
780,2023-04-13 14-41-16.889000
791,2023-04-13 14-41-17.680000
802,2023-04-13 14-41-18.482000
791,2023-04-13 14-41-19.273000
777,2023-04-13 14-41-20.050000
771,2023-04-13 14-41-20.821000
754,2023-04-13 14-41-21.575000
729,2023-04-13 14-41-22.304000
738,2023-04-13 14-41-23.042000
787,2023-04-13 14-41-23.829000
845,2023-04-13 14-41-24.674000
828,2023-04-13 14-41-25.502000
846,2023-04-13 14-41-26.348000
842,2023-04-13 14-41-27.190000
834,2023-04-13 14-41-28.024000
794,2023-04-13 14-41-28.818000
743,2023-04-13 14-41-29.561000
733,2023-04-13 14-41-30.294000
717,2023-04-13 14-41-31.011000
717,2023-04-13 14-41-31.728000
707,2023-04-13 14-41-32.435000
704,2023-04-13 14-41-33.139000
685,2023-04-13 14-41-33.824000
671,2023-04-13 14-41-34.495000
686,2023-04-13 14-41-35.181000
680,2023-04-13 14-41-35.861000
678,2023-04-13 14-41-36.539000
677,2023-04-13 14-41-37.216000
699,2023-04-13 14-41-37.915000
714,2023-04-13 14-41-38.629000
742,2023-04-13 14-41-39.371000
717,2023-04-13 14-41-40.088000
711,2023-04-13 14-41-40.799000
685,2023-04-13 14-41-41.484000
669,2023-04-13 14-41-42.153000
656,2023-04-13 14-41-42.809000
647,2023-04-13 14-41-43.456000
639,2023-04-13 14-41-44.095000
632,2023-04-13 14-41-44.727000
622,2023-04-13 14-41-45.349000
623,2023-04-13 14-41-45.972000
620,2023-04-13 14-41-46.592000
617,2023-04-13 14-41-47.209000
623,2023-04-13 14-41-47.832000
631,2023-04-13 14-41-48.463000
657,2023-04-13 14-41-49.120000
711,2023-04-13 14-41-49.831000
692,2023-04-13 14-41-50.523000
747,2023-04-13 14-41-51.270000
761,2023-04-13 14-41-52.031000
755,2023-04-13 14-41-52.786000
736,2023-04-13 14-41-53.522000
729,2023-04-13 14-41-54.251000
724,2023-04-13 14-41-54.975000
712,2023-04-13 14-41-55.687000
727,2023-04-13 14-41-56.414000
729,2023-04-13 14-41-57.143000
742,2023-04-13 14-41-57.885000
737,2023-04-13 14-41-58.622000
752,2023-04-13 14-41-59.374000
751,2023-04-13 14-42-00.125000
737,2023-04-13 14-42-00.862000
744,2023-04-13 14-42-01.606000
756,2023-04-13 14-42-02.362000
774,2023-04-13 14-42-03.136000
803,2023-04-13 14-42-03.939000
756,2023-04-13 14-42-04.695000
775,2023-04-13 14-42-05.470000
796,2023-04-13 14-42-06.266000
796,2023-04-13 14-42-07.062000
774,2023-04-13 14-42-07.836000
780,2023-04-13 14-42-08.616000
769,2023-04-13 14-42-09.385000
771,2023-04-13 14-42-10.156000
741,2023-04-13 14-42-10.897000
758,2023-04-13 14-42-11.655000
813,2023-04-13 14-42-12.468000
897,2023-04-13 14-42-13.365000
920,2023-04-13 14-42-14.285000
919,2023-04-13 14-42-15.204000
877,2023-04-13 14-42-16.081000
846,2023-04-13 14-42-16.927000
790,2023-04-13 14-42-17.717000
771,2023-04-13 14-42-18.488000
754,2023-04-13 14-42-19.242000
743,2023-04-13 14-42-19.985000
737,2023-04-13 14-42-20.722000
731,2023-04-13 14-42-21.453000
710,2023-04-13 14-42-22.163000
